ordem,operacao,centro_trabalho_id,centro_trabalho,data_inicio_base,hora_inicio_base,data_fim_base,hora_fim_base,indice_irpe,quantidade_executantes,esforco_individual,unidade_esforco_individual,chave_modelo,equipamento_ordem,local_instalacao_ordem,roteiro_operacoes,lista_tarefas_id,qualificacao,proficiencia_qualif,habilidade,proficiencia_hab
4008885,100,10000001,BM_EELET,18/5/2025,,18/5/2025,,10,3,"0,3",H,,10000008,ITSS-GYN1-PRED-SLRN,1000008886,,,,,
4008920,10,10000001,BM_EELET,21/5/2025,,21/5/2025,,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008921,,,,,
4008920,20,10000001,BM_EELET,21/5/2025,,21/5/2025,,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008921,,,,,
4008921,10,10000001,BM_EELET,22/5/2025,,22/5/2025,,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008922,,,,,
4008921,20,10000001,BM_EELET,22/5/2025,,22/5/2025,,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008922,,,,,
4008923,10,10000001,BM_EELET,22/5/2025,,22/5/2025,,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008924,,,,,
4008923,20,10000001,BM_EELET,22/5/2025,,22/5/2025,,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008924,,,,,
4008897,10,10000001,BM_EELET,23/5/2025,,23/5/2025,00:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000008898,,,,,
4008914,10,10000001,BM_EELET,23/5/2025,,23/5/2025,00:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000008915,,,,,
4008922,10,10000001,BM_EELET,23/5/2025,,23/5/2025,,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008923,,,,,
4008922,20,10000001,BM_EELET,23/5/2025,,23/5/2025,,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008923,,,,,
4008879,20,10000036,ITSS_JL,24/5/2025,,24/5/2025,00:00:00,5,1,1,H,10,10000051,ITSS-GYN1-PRED-SLRN,1000008880,,,,,
4008899,10,10000001,BM_EELET,24/5/2025,21:30:00,24/5/2025,22:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000008900,,,,,
4008919,10,10000001,BM_EELET,24/5/2025,,24/5/2025,00:00:00,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008920,,,,,
4008924,10,10000001,BM_EELET,24/5/2025,,24/5/2025,00:00:00,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008925,,,,,
4008924,20,10000001,BM_EELET,24/5/2025,,24/5/2025,00:00:00,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008925,,,,,
4008872,10,10000001,BM_EELET,25/5/2025,13:00:00,25/5/2025,17:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000008873,,,,,
4008896,10,10000001,BM_EELET,25/5/2025,,25/5/2025,00:00:00,5,1,1,H,2,10000051,ITSS-GYN1-PRED-SLRN,1000008897,,,,,
4008925,10,10000001,BM_EELET,25/5/2025,,25/5/2025,00:00:00,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008926,,,,,
4008927,10,10000071,MEC_BTT,25/5/2025,,25/5/2025,00:00:00,10,1,1,H,10,10000155,ITSS-BORR-RESS,1000008928,,,,,
4008928,10,10000001,BM_EELET,25/5/2025,,25/5/2025,00:00:00,10,1,1,H,10,10000051,ITSS-GYN1-PRED-SLRN,1000008929,,,,,
4008937,10,10000097,SQUAD_4,26/5/2025,,26/5/2025,,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008938,,,,,
4008938,10,10000097,SQUAD_4,28/5/2025,,28/5/2025,,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008939,,,,,
4008939,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008940,,,,,
4008940,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008941,,,,,
4008941,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008942,,,,,
4008942,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008943,,,,,
4008943,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008944,,,,,
4008944,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008945,,,,,
4008945,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008946,,,,,
4008946,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008947,,,,,
4008947,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000501,ITSS-PNEU-BORR-A,1000008948,,,,,
4008948,10,10000097,SQUAD_4,29/5/2025,,29/5/2025,00:00:00,10,,,,RT3-1,110000501,ITSS-PNEU-BORR-A,1000008949,,,,,
4008977,10,10000001,BM_EELET,30/5/2025,08:00:00,30/5/2025,14:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008978,,,,,
4008977,20,10000052,CT_1005,30/5/2025,08:00:00,30/5/2025,14:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008978,,,,,
4008977,30,10000067,ARM-ELE,30/5/2025,08:00:00,30/5/2025,14:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008978,,,,,
4008934,10,10000001,BM_EELET,31/5/2025,,31/5/2025,23:59:00,10,1,2,H,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008935,,,,,
4008935,10,10000001,BM_EELET,31/5/2025,,31/5/2025,23:59:00,10,1,2,H,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008936,,,,,
4008936,10,10000001,BM_EELET,31/5/2025,,31/5/2025,23:59:00,10,1,2,H,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008937,,,,,
4008840,10,10000001,BM_EELET,1/6/2025,,1/6/2025,00:00:00,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008841,,,,,
4008840,20,10000001,BM_EELET,1/6/2025,,1/6/2025,00:00:00,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008841,,,,,
4008862,10,10000001,BM_EELET,1/6/2025,,1/6/2025,00:00:00,10,1,,H,,10000051,ITSS-GYN1-PRED-SLRN,1000008863,,,,,
4008980,10,10000001,BM_EELET,1/6/2025,,1/6/2025,00:00:00,10,1,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008981,,,,,
4008749,10,10000001,BM_EELET,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,30,10000094,PM_PNEU,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,40,10000074,MEC_PAG,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,50,10000062,MEC_APP,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,60,10000058,JACK,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,70,10000099,FAC_EI03,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,80,10000056,CT_CE_EL,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,90,10000053,CT_ADM,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,100,10000058,JACK,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,110,10000081,TESTE3C,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008749,120,10000081,TESTE3C,2/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008750,,,,,
4008855,10,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008856,,,,,
4008855,30,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008856,,,,,
4008876,10,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008877,,,,,
4008888,10,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,2,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000008889,,,,,
4008888,20,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008889,,,,,
4008901,10,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000008902,,,,,
4008904,20,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008905,,,,,
4008907,20,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008908,,,,,
4008910,20,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008911,,,,,
4008933,10,10000001,BM_EELET,2/6/2025,10:00:00,2/6/2025,12:00:00,10,1,2,H,RT3-1,110000500,ITSS-PNEU-BORR-A,1000008934,,,,,
4008981,10,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,5,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008982,,,,,
4008982,10,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008983,,,,,
4008982,20,10000001,BM_EELET,2/6/2025,,2/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008983,,,,,
4008892,20,10000001,BM_EELET,5/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008893,,,,,
4008893,10,10000001,BM_EELET,5/6/2025,,5/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008894,,,,,
4008978,10,10000001,BM_EELET,5/6/2025,,9/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008979,,,,,
4008978,20,10000001,BM_EELET,5/6/2025,,9/6/2025,00:00:00,10,2,24,H,,10000008,ITSS-GYN1-PRED-SLRN,1000008979,,,,,
4008337,10,10000001,BM_EELET,7/6/2025,,7/6/2025,00:00:00,5,1,1,H,,10000008,ITSS-BORR-BA01,1000008338,,,,,
4008339,10,10000001,BM_EELET,7/6/2025,,7/6/2025,00:00:00,20,1,1,H,2,10000008,ITSS-BORR-BA01,1000008340,,,,,
4008542,10,10000001,BM_EELET,7/6/2025,00:00:01,7/6/2025,23:59:59,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000008543,,,,,
4008543,10,10000001,BM_EELET,7/6/2025,,7/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-BORR-BA01,1000008544,,,,,
4008544,10,10000001,BM_EELET,7/6/2025,00:00:01,7/6/2025,23:59:59,5,1,1,H,,10000050,ITSS-GYN1-PRED-SLRX,1000008545,,,,,
4009007,10,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,10,1,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009008,,,,,
4009010,10,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,10,2,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000009011,,,,,
4009012,10,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,10,2,3,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009013,,,,,
4009014,10,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,10,2,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009015,,,,,
4009014,20,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,10,1,3,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009015,,,,,
4009016,10,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009017,,,,,
4009016,20,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,10,1,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009017,,,,,
4009017,10,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,5,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009018,,,,,
4009017,20,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,5,1,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009018,,,,,
4009017,30,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,5,2,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009018,,,,,
4009017,40,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,5,3,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009018,,,,,
4009017,50,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,5,2,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009018,,,,,
4009018,10,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009019,,,,,
4009019,10,10000001,BM_EELET,20/6/2025,,20/6/2025,00:00:00,10,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000009020,,,,,
4009009,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,5,1,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009010,,,,,
4009092,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009093,,,,,
4009092,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009093,,,,,
4009092,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009093,,,,,
4009093,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000071,,1000009094,,,,,
4009093,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000071,,1000009094,,,,,
4009093,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000071,,1000009094,,,,,
4009094,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000141,,1000009095,,,,,
4009094,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000141,,1000009095,,,,,
4009094,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000141,,1000009095,,,,,
4009095,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000167,,1000009096,,,,,
4009095,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000167,,1000009096,,,,,
4009095,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000167,,1000009096,,,,,
4009096,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000168,ITSS-BORR-SDRC,1000009097,,,,,
4009096,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009097,,,,,
4009096,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009097,,,,,
4009097,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009098,,,,,
4009097,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009098,,,,,
4009097,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009098,,,,,
4009098,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000012,,1000009099,,,,,
4009098,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000012,,1000009099,,,,,
4009098,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000012,,1000009099,,,,,
4009099,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009100,,,,,
4009099,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009100,,,,,
4009099,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009100,,,,,
4009100,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000071,,1000009101,,,,,
4009100,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000071,,1000009101,,,,,
4009100,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000071,,1000009101,,,,,
4009101,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000141,,1000009102,,,,,
4009101,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000141,,1000009102,,,,,
4009101,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000141,,1000009102,,,,,
4009102,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000167,,1000009103,,,,,
4009102,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000167,,1000009103,,,,,
4009102,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000167,,1000009103,,,,,
4009103,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000168,ITSS-BORR-SDRC,1000009104,,,,,
4009103,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009104,,,,,
4009103,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009104,,,,,
4009104,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009105,,,,,
4009104,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009105,,,,,
4009104,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009105,,,,,
4009105,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000012,,1000009106,,,,,
4009105,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000012,,1000009106,,,,,
4009105,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000012,,1000009106,,,,,
4009106,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009107,,,,,
4009106,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009107,,,,,
4009106,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009107,,,,,
4009107,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000071,,1000009108,,,,,
4009107,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000071,,1000009108,,,,,
4009107,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000071,,1000009108,,,,,
4009108,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000141,,1000009109,,,,,
4009108,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000141,,1000009109,,,,,
4009108,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000141,,1000009109,,,,,
4009109,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000167,,1000009110,,,,,
4009109,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000167,,1000009110,,,,,
4009109,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000167,,1000009110,,,,,
4009110,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000168,ITSS-BORR-SDRC,1000009111,,,,,
4009110,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009111,,,,,
4009110,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009111,,,,,
4009111,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009112,,,,,
4009111,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009112,,,,,
4009111,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009112,,,,,
4009112,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,2,2,H,,10000012,,1000009113,,,,,
4009112,20,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000012,,1000009113,,,,,
4009112,30,10000082,AUTOM,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000012,,1000009113,,,,,
4009113,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000009114,,,,,
4009114,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000009115,,,,,
4009115,10,10000001,BM_EELET,21/6/2025,,21/6/2025,00:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000009116,,,,,
4009116,10,10000001,BM_EELET,23/6/2025,,23/6/2025,,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000009117,,,,,
4009117,10,10000001,BM_EELET,24/6/2025,,24/6/2025,,10,1,1,H,,2228,UHBM-VX03-AL-01-23-A,1000009118,,,,,
4009119,10,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,2,2,H,,10000071,,1000009120,,,,,
4009119,20,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000071,,1000009120,,,,,
4009119,30,10000082,AUTOM,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000071,,1000009120,,,,,
4009120,10,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,2,2,H,,10000141,,1000009121,,,,,
4009120,20,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000141,,1000009121,,,,,
4009120,30,10000082,AUTOM,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000141,,1000009121,,,,,
4009121,10,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,2,2,H,,10000167,,1000009122,,,,,
4009121,20,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000167,,1000009122,,,,,
4009121,30,10000082,AUTOM,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000167,,1000009122,,,,,
4009122,10,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,2,2,H,,10000168,ITSS-BORR-SDRC,1000009123,,,,,
4009122,20,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009123,,,,,
4009122,30,10000082,AUTOM,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009123,,,,,
4009124,10,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,2,2,H,,10000012,,1000009125,,,,,
4009124,20,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000012,,1000009125,,,,,
4009124,30,10000082,AUTOM,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000012,,1000009125,,,,,
4009125,10,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,2,2,H,,10000168,ITSS-BORR-SDRC,1000009126,,,,,
4009125,20,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009126,,,,,
4009125,30,10000082,AUTOM,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009126,,,,,
4009126,10,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,2,2,H,,10000169,ITSS-GYN1-PRED-SLSE,1000009127,,,,,
4009126,20,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000169,ITSS-GYN1-PRED-SLSE,1000009127,,,,,
4009126,30,10000082,AUTOM,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000169,ITSS-GYN1-PRED-SLSE,1000009127,,,,,
4009127,10,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,2,2,H,,10000167,,1000009128,,,,,
4009127,20,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000167,,1000009128,,,,,
4009127,30,10000082,AUTOM,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000167,,1000009128,,,,,
4009128,10,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,2,2,H,,10000168,ITSS-BORR-SDRC,1000009129,,,,,
4009128,20,10000001,BM_EELET,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009129,,,,,
4009128,30,10000082,AUTOM,26/6/2025,,26/6/2025,00:00:00,10,1,1,H,,10000168,ITSS-BORR-SDRC,1000009129,,,,,
